CustomerID,Age,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,TechSupport,PaperlessBilling,Churn
CUST-00299,54,23,101.10872462002584,2140.511256504742,One year,Electronic check,Yes,No,0
CUST-00300,49,18,28.75755734161747,474.32262808020994,One year,Bank transfer,No,No,0
CUST-00301,26,62,100.56753790427041,6746.891802436861,Month-to-month,Credit card,Yes,Yes,1
CUST-00302,58,62,86.9183652199143,4935.794445778727,One year,Credit card,No,No,0
CUST-00303,52,38,93.24414591304492,3269.749029399063,Month-to-month,Mailed check,Yes,Yes,1
CUST-00304,36,67,63.22131875850235,4294.768786138764,Month-to-month,Electronic check,No,No,1
CUST-00305,65,38,87.97257960017582,3514.661824931828,One year,Electronic check,Yes,No,0
CUST-00306,33,67,80.90289447069159,5311.620337137021,Month-to-month,Bank transfer,No,Yes,1
CUST-00307,20,61,96.89801952286295,5816.903203590096,Two year,Credit card,Yes,Yes,0
CUST-00308,37,1,64.6769834468252,66.39255320194383,Month-to-month,Credit card,Yes,Yes,1
CUST-00309,41,45,67.28256248963024,3031.0005616796516,One year,Mailed check,No,No,0
CUST-00310,50,28,84.35762227398202,2134.612136824557,Two year,Credit card,No,No,0
CUST-00311,41,21,30.80774936663883,596.9632808362143,One year,Credit card,No,No,0
CUST-00312,69,13,63.62444483643173,840.6163476583771,One year,Credit card,No,Yes,0
CUST-00313,28,27,117.19508452598056,3350.1126164907014,One year,Bank transfer,No,Yes,0
CUST-00314,66,7,23.75523200600456,175.03673080770935,Two year,Credit card,Yes,Yes,0
CUST-00315,25,22,51.60047228663938,1189.7133303803205,Month-to-month,Mailed check,No,Yes,1
CUST-00316,53,53,51.410981908937075,2872.613791754889,One year,Credit card,No,Yes,0
CUST-00317,55,4,83.34641192357726,303.0104463529257,Month-to-month,Mailed check,No,No,1
CUST-00318,57,23,30.58003594241399,758.9190389398376,Month-to-month,Bank transfer,No,Yes,1
CUST-00319,37,70,82.85440308788611,6251.361686555198,Month-to-month,Bank transfer,No,Yes,1
CUST-00320,52,33,29.504024065161943,979.8492426914512,Month-to-month,Mailed check,No,No,1
CUST-00321,65,28,29.4953647418331,784.3445223111045,One year,Bank transfer,No,Yes,0
CUST-00322,42,8,92.81833571884823,756.2360496430704,Two year,Electronic check,Yes,Yes,0
CUST-00323,52,1,52.41351738327963,53.02031838494331,One year,Electronic check,No,Yes,1
CUST-00324,42,37,117.74229477137479,4115.07946607933,One year,Electronic check,Yes,Yes,0
CUST-00325,46,63,23.735293643555494,1526.1660955568395,Month-to-month,Electronic check,Yes,No,1
CUST-00326,35,22,64.5106663717994,1503.620682947075,Month-to-month,Electronic check,No,Yes,1
CUST-00327,63,70,31.313593767402363,2326.1458478868117,Month-to-month,Bank transfer,No,No,1
CUST-00328,35,21,55.137896675810865,1055.931019070717,One year,Mailed check,Yes,Yes,0
CUST-00329,19,35,119.82224506090506,3939.772574073599,Month-to-month,Bank transfer,Yes,No,1
CUST-00330,52,5,108.88425117385317,562.7381305174051,One year,Credit card,No,No,1
CUST-00331,33,60,24.83244088553969,1597.1725192911342,Two year,Electronic check,No,Yes,0
CUST-00332,58,46,76.32558438256834,3525.875418792975,One year,Electronic check,Yes,No,0
CUST-00333,53,50,84.78223048244357,4415.056414560173,One year,Bank transfer,Yes,No,0
CUST-00334,50,48,40.953462395012565,1777.4741047063799,One year,Credit card,No,No,0
CUST-00335,21,6,34.510557339645025,211.55333921232847,Month-to-month,Bank transfer,No,Yes,1
CUST-00336,50,56,110.43811346655234,6755.87294857764,Month-to-month,Mailed check,Yes,No,1
CUST-00337,31,59,116.88164414833767,7118.088898374164,Two year,Electronic check,Yes,No,0
CUST-00338,38,29,119.18928573196418,3748.407584279525,One year,Bank transfer,Yes,No,0
CUST-00339,65,71,98.97617737346346,7120.082359991471,One year,Mailed check,No,Yes,0
CUST-00340,37,18,86.35020694052571,1661.0466951668031,Month-to-month,Electronic check,No,Yes,1
CUST-00341,25,2,54.573025219299794,100.94181268958215,One year,Electronic check,Yes,No,0
CUST-00342,24,8,37.139831232475245,274.7464036555637,Month-to-month,Electronic check,No,No,1
CUST-00343,20,54,27.89805993662317,1392.0556303135986,Month-to-month,Credit card,Yes,Yes,1
CUST-00344,34,38,89.3297468551492,3386.960273622164,Month-to-month,Bank transfer,Yes,No,1
CUST-00345,50,48,98.47234151793583,4566.214684650175,Month-to-month,Electronic check,No,Yes,1
CUST-00346,65,27,102.645365245498,2892.9162865034787,Month-to-month,Electronic check,No,No,1
CUST-00347,29,20,111.37650033037986,2406.9004856919823,Month-to-month,Mailed check,No,No,1
CUST-00348,68,12,107.99295636383737,1326.8554139334321,One year,Bank transfer,No,Yes,0
CUST-00349,39,43,119.97412722580926,4862.984576934824,One year,Mailed check,Yes,Yes,0
CUST-00350,39,61,44.406401096725126,2942.2214971343724,One year,Bank transfer,No,No,0
CUST-00351,63,31,96.33076152122106,3002.8914224579266,Month-to-month,Electronic check,No,Yes,1
CUST-00352,47,61,78.64595123747976,5008.43651789741,Two year,Credit card,Yes,No,0
CUST-00353,55,67,46.12451324535824,3331.7017438675507,Month-to-month,Mailed check,No,No,1
CUST-00354,55,35,118.19053222869428,4541.923105305952,Month-to-month,Credit card,No,Yes,1
CUST-00355,62,15,109.78981047742522,1648.8444366292313,One year,Credit card,No,No,0
CUST-00356,68,16,32.85156684441164,558.0101670949316,Month-to-month,Credit card,No,No,1
CUST-00357,25,13,22.615834232341985,297.93770662903125,One year,Bank transfer,No,Yes,0
CUST-00358,44,35,88.83307623326769,3100.7343046282676,One year,Bank transfer,Yes,No,0
CUST-00359,44,59,80.41306288565352,4780.155144626418,Two year,Credit card,No,No,0
CUST-00360,51,21,113.58156241111459,2377.7114326572946,Two year,Electronic check,No,No,0
CUST-00361,38,54,43.40052871603699,2306.6123995674793,Two year,Electronic check,Yes,No,0
CUST-00362,47,30,28.438794789498704,891.3379245311146,Month-to-month,Credit card,No,Yes,1
CUST-00363,50,48,45.92153337719864,2093.879006523971,Two year,Mailed check,No,No,0
CUST-00364,45,35,21.892764051146344,784.0821255858435,Month-to-month,Mailed check,Yes,No,1
CUST-00365,64,38,23.58927511889324,934.5716338101101,One year,Bank transfer,No,No,0
CUST-00366,50,31,111.48578059207595,3727.0770246204293,One year,Mailed check,No,No,0
CUST-00367,22,24,55.201658250187826,1280.2926291962137,Month-to-month,Electronic check,No,Yes,1
CUST-00368,65,49,61.080900100968066,3208.8161395673965,One year,Credit card,No,Yes,0
CUST-00369,36,32,21.837165453810442,761.0222352154634,Month-to-month,Mailed check,Yes,Yes,1
CUST-00370,21,55,47.05217801718466,2664.8223675718896,Month-to-month,Credit card,No,No,1
CUST-00371,52,58,100.4725983741431,6143.7610289505,Two year,Mailed check,Yes,No,0
CUST-00372,66,3,81.54909596667193,240.03358059038382,Month-to-month,Bank transfer,No,Yes,1
CUST-00373,34,69,95.37806010864153,7176.194577083756,Month-to-month,Electronic check,No,Yes,1
CUST-00374,61,10,64.7213740793785,669.3305170945758,Month-to-month,Bank transfer,Yes,No,1
CUST-00375,45,25,50.972922175133,1225.938743279298,Two year,Credit card,Yes,Yes,0
CUST-00376,47,68,68.28100933283703,4554.203641567752,Month-to-month,Electronic check,Yes,No,0
CUST-00377,46,61,52.307106840575116,3265.8788104317987,Month-to-month,Electronic check,Yes,No,0
CUST-00378,63,29,103.8971096674068,2852.805170132433,Two year,Bank transfer,Yes,No,0
CUST-00379,23,19,49.76737155928457,993.5993391456262,Month-to-month,Mailed check,No,No,1
CUST-00380,52,43,85.97636404530837,3493.4214611193784,Month-to-month,Bank transfer,No,No,1
CUST-00381,58,66,33.69822223095278,2264.9120191137454,One year,Credit card,No,No,0
CUST-00382,54,61,88.686649373491,5623.042151798601,One year,Mailed check,No,No,0
CUST-00383,41,43,111.32997116000338,5131.624976380436,Two year,Bank transfer,No,No,0
CUST-00384,46,25,80.85831546399083,2116.021854634872,Month-to-month,Bank transfer,Yes,Yes,0
CUST-00385,66,20,75.98553800344772,1610.5363014710738,Two year,Mailed check,No,Yes,0
CUST-00386,63,48,116.11182680216402,6033.65183834346,Two year,Mailed check,No,Yes,0
CUST-00387,48,24,82.73965553158465,2024.5817421802694,Month-to-month,Mailed check,Yes,Yes,1
CUST-00388,52,11,45.95504332730826,540.5147649657691,Month-to-month,Bank transfer,No,No,1
CUST-00389,50,55,49.23910238477404,2562.9245538062937,Two year,Mailed check,No,Yes,0
CUST-00390,69,28,90.53066425359272,2694.419415981442,Month-to-month,Mailed check,No,Yes,1
CUST-00391,38,69,93.54365938921863,6095.2372165448105,One year,Mailed check,No,No,0
CUST-00392,49,63,50.349623178901524,3447.757319337412,One year,Electronic check,No,Yes,0
CUST-00393,40,59,54.53439779263302,3108.1163102901887,One year,Credit card,Yes,Yes,0
CUST-00394,50,5,119.1056508739087,556.4423055501651,Two year,Mailed check,Yes,Yes,0
CUST-00395,20,51,30.195254958027746,1431.596936160418,Month-to-month,Credit card,No,Yes,1
CUST-00396,35,21,60.46450284400993,1190.3370540250824,Month-to-month,Mailed check,Yes,No,1
CUST-00397,42,12,26.244753119750747,311.6327374758137,Two year,Mailed check,Yes,Yes,0
CUST-00398,59,50,102.1078361998241,5128.008073954491,Two year,Electronic check,No,Yes,0
CUST-00399,48,4,29.234583894543224,126.61582088640802,One year,Electronic check,No,Yes,1
CUST-00400,20,42,87.40073564627112,3583.4759896002447,Two year,Mailed check,Yes,Yes,0
CUST-00401,57,38,25.648342400348206,919.5665715775023,One year,Mailed check,Yes,No,0
CUST-00402,63,25,87.28550378096911,2288.5478374209097,Month-to-month,Mailed check,No,No,1
CUST-00403,41,14,104.30369469277032,1353.552419439045,Two year,Credit card,No,Yes,0
CUST-00404,67,32,59.88215269240574,2066.569831959898,Month-to-month,Mailed check,Yes,No,0
CUST-00405,49,11,72.21264934321769,779.9456595547193,Month-to-month,Credit card,No,No,1
CUST-00406,64,61,60.15417380052825,3752.950694632821,Month-to-month,Electronic check,No,No,1
CUST-00407,39,18,50.04887586326389,844.3377303695469,One year,Credit card,No,No,0
CUST-00408,40,27,100.32634006271282,2516.7722607818746,Two year,Mailed check,Yes,Yes,0
CUST-00409,19,55,47.200257373098964,2751.17240493854,Month-to-month,Electronic check,No,No,1
CUST-00410,44,54,92.29434243894471,4913.82321968174,Month-to-month,Bank transfer,No,Yes,1
CUST-00411,59,21,40.619707925520224,936.0535401646212,One year,Electronic check,No,Yes,0
CUST-00412,19,44,44.985379607832954,1988.9755625876255,Two year,Bank transfer,Yes,Yes,0
CUST-00413,43,5,53.646116257721225,286.77351752393287,One year,Credit card,No,Yes,1
CUST-00414,34,41,78.91563773937882,3546.1295936584634,One year,Electronic check,No,Yes,0
CUST-00415,57,59,65.44223191595411,3692.091824794402,One year,Electronic check,No,Yes,0
CUST-00416,50,54,94.51448098278203,5410.908904775242,Month-to-month,Electronic check,Yes,Yes,0
CUST-00417,26,22,41.35673003361923,822.8677076707105,Month-to-month,Credit card,No,Yes,1
CUST-00418,60,65,21.06722878488341,1418.5998457102382,Month-to-month,Mailed check,No,Yes,1
CUST-00419,65,64,97.655747178522,6556.46760518032,Two year,Credit card,No,Yes,0
CUST-00420,56,71,102.16493338800724,7220.870856229777,Month-to-month,Electronic check,Yes,No,1
CUST-00421,46,4,25.948016310838955,96.77790562798097,One year,Mailed check,Yes,No,0
CUST-00422,59,65,81.09075221583964,5393.943335585023,Month-to-month,Electronic check,Yes,No,1
CUST-00423,43,15,57.820678387307794,936.2663061104998,Month-to-month,Electronic check,Yes,Yes,0
CUST-00424,52,22,99.38956551945168,2375.1924039515775,Month-to-month,Bank transfer,No,Yes,1
CUST-00425,67,47,107.44145541964785,5298.2994354074535,Month-to-month,Electronic check,Yes,Yes,1
CUST-00426,42,46,105.1003766797249,4606.1461322635205,Month-to-month,Credit card,Yes,Yes,1
CUST-00427,41,14,97.72042473508522,1469.413758906352,One year,Credit card,Yes,Yes,0
CUST-00428,30,50,46.90522287421629,2527.6394697336073,Month-to-month,Credit card,No,No,1
CUST-00429,24,20,101.18896435683168,1970.0447922928797,One year,Mailed check,No,No,0
CUST-00430,53,50,73.34784759062927,3434.866306817063,Month-to-month,Bank transfer,No,Yes,1
CUST-00431,62,33,25.27566148320908,896.5972781349612,One year,Bank transfer,No,Yes,0
CUST-00432,37,59,65.6938849898249,4174.461971509352,One year,Electronic check,Yes,No,0
CUST-00433,18,43,114.21579170299933,4519.266726584207,Two year,Electronic check,No,No,0
CUST-00434,25,12,108.78593497355527,1427.3543945163929,Month-to-month,Bank transfer,Yes,No,1
CUST-00435,63,40,30.226428099711605,1217.056379661544,Month-to-month,Mailed check,Yes,Yes,0
CUST-00436,33,20,94.41266857143702,2074.7109124641743,Two year,Credit card,No,Yes,0
CUST-00437,31,38,100.57928659582348,3779.977055331139,Month-to-month,Electronic check,No,Yes,1
CUST-00438,29,3,47.13881882367648,142.35781885337948,Two year,Bank transfer,Yes,Yes,0
CUST-00439,68,28,67.16085707410923,1792.5275641357648,Month-to-month,Mailed check,Yes,No,0
CUST-00440,40,56,91.09879414636829,5508.581141795935,One year,Credit card,No,No,0
CUST-00441,32,13,63.90414888211479,821.4016594152743,Month-to-month,Electronic check,No,Yes,1
CUST-00442,45,66,31.279691886657695,2194.361269240344,Two year,Credit card,No,No,0
CUST-00443,51,37,90.58824446817215,3070.0386520256957,One year,Credit card,No,Yes,0
CUST-00444,19,49,111.16386897353036,5761.047162035168,Month-to-month,Bank transfer,No,No,1
CUST-00445,49,66,85.24847284061576,5615.42001213988,Month-to-month,Bank transfer,Yes,Yes,1
CUST-00446,40,36,97.38007485690339,3158.906087442904,Month-to-month,Credit card,Yes,No,0
CUST-00447,39,54,55.83625356578285,2850.085611509387,One year,Credit card,Yes,No,0
CUST-00448,68,26,38.31982451266349,935.2871736638931,Month-to-month,Electronic check,No,No,1
CUST-00449,42,40,84.27736616182925,3540.8390929179327,Month-to-month,Mailed check,Yes,Yes,1
CUST-00450,39,43,52.77712058412189,2259.0686412235414,One year,Mailed check,No,No,0
CUST-00451,39,22,106.00735189897928,2173.4433944421294,Month-to-month,Credit card,No,Yes,1
CUST-00452,66,20,32.26280499780066,613.8712274454746,Month-to-month,Bank transfer,Yes,Yes,0
CUST-00453,69,8,63.34636997331237,507.18416109404416,Month-to-month,Mailed check,Yes,No,1
CUST-00454,59,29,59.67276004683858,1564.2558567536614,One year,Credit card,No,Yes,0
CUST-00455,23,40,113.80538535539297,4483.136080736002,Two year,Bank transfer,Yes,Yes,0
CUST-00456,32,30,35.313480060440384,1097.132208777974,Month-to-month,Electronic check,No,Yes,1
CUST-00457,60,55,20.984682501201096,1158.2558552528717,One year,Mailed check,No,Yes,0
CUST-00458,54,16,43.80852128071176,714.6886471564571,Month-to-month,Electronic check,Yes,No,0
CUST-00459,50,46,102.02768597686546,4530.527833668972,Month-to-month,Bank transfer,No,Yes,1
CUST-00460,25,62,40.932181604701704,2376.9374744514175,One year,Credit card,Yes,No,0
CUST-00461,61,7,44.08780637054827,327.7327842416381,Month-to-month,Electronic check,No,Yes,1
CUST-00462,61,45,32.98988045368108,1604.9812336644175,One year,Credit card,Yes,Yes,0
CUST-00463,22,59,91.54362032765404,5412.675721550309,Two year,Mailed check,No,Yes,0
CUST-00464,56,56,26.917419050541717,1448.6002481907758,Two year,Electronic check,No,Yes,0
CUST-00465,21,48,53.120830232852164,2555.513865704388,Month-to-month,Mailed check,No,Yes,1
CUST-00466,23,27,48.24987266209645,1401.4909786788805,Month-to-month,Mailed check,No,Yes,1
CUST-00467,62,53,75.51597297901549,4155.561475385571,Two year,Mailed check,Yes,Yes,0
CUST-00468,49,35,93.04162650197355,3490.0204952765066,Month-to-month,Mailed check,No,Yes,1
CUST-00469,69,51,73.28764346967475,3609.377606887552,One year,Mailed check,No,Yes,0
CUST-00470,47,37,113.10259929750676,4362.214063055,Month-to-month,Bank transfer,No,No,1
CUST-00471,64,57,115.14426388873319,6764.121948923206,Month-to-month,Electronic check,No,No,1
CUST-00472,52,8,56.14653284985154,455.60588833561036,Month-to-month,Credit card,Yes,Yes,1
CUST-00473,57,20,97.76803762748928,1966.3987112933346,Two year,Credit card,No,Yes,0
CUST-00474,69,53,93.88013832681897,5026.376924961395,Two year,Bank transfer,No,Yes,0
CUST-00475,33,12,109.29645917048273,1403.2802588011825,Month-to-month,Credit card,No,No,1
CUST-00476,30,49,64.79436402077033,3439.074008479019,Two year,Credit card,No,No,0
CUST-00477,67,17,73.04731871977923,1145.654101076179,Month-to-month,Credit card,Yes,No,1
CUST-00478,59,64,61.577431358157405,3995.1607537823747,Month-to-month,Electronic check,No,Yes,1
CUST-00479,47,42,105.03769192997056,4780.751762896212,One year,Credit card,Yes,Yes,0
CUST-00480,36,29,42.97023153621343,1155.1039315801095,One year,Electronic check,No,No,0
CUST-00481,34,19,43.97090782424447,820.8869692955122,Month-to-month,Credit card,No,Yes,1
CUST-00482,36,11,57.26051035770798,578.1007599047797,Month-to-month,Credit card,Yes,Yes,1
CUST-00483,45,50,43.03428321023512,1985.3765006782355,Two year,Electronic check,No,No,0
CUST-00484,43,71,76.10068364149208,5839.842687804269,Two year,Bank transfer,Yes,Yes,0
CUST-00485,54,58,33.44901064955023,1919.1598378479641,Two year,Credit card,No,No,0
CUST-00486,43,34,52.01862194040553,1835.39538758022,Month-to-month,Mailed check,No,No,1
CUST-00487,40,20,111.344469847559,2066.069868496985,One year,Mailed check,No,Yes,0
CUST-00488,26,50,60.922548019179594,2754.8856263628095,Month-to-month,Bank transfer,No,No,1
CUST-00489,29,10,94.82337164935092,1022.2877273151104,Two year,Mailed check,No,Yes,1
CUST-00490,18,32,31.3462191706574,1018.0340467763677,Month-to-month,Electronic check,Yes,No,0
CUST-00491,18,52,44.756450814178464,2103.9055404941882,Month-to-month,Credit card,No,Yes,1
CUST-00492,64,15,100.73456212003686,1659.8052378776142,Month-to-month,Credit card,Yes,Yes,0
CUST-00493,51,3,96.29929362896941,288.44676008648787,Two year,Credit card,No,Yes,1
CUST-00494,49,37,58.615591859382114,2158.313204435244,One year,Credit card,No,Yes,0
CUST-00495,65,40,115.43969020334742,4729.253975969048,Month-to-month,Mailed check,No,No,1
CUST-00496,42,40,111.06430158345454,4005.338149562456,One year,Mailed check,Yes,No,0
CUST-00497,57,56,116.23007491122398,6598.886928606108,Two year,Mailed check,Yes,Yes,0
CUST-00498,62,23,62.791469018778535,1481.6040163425725,Month-to-month,Electronic check,Yes,Yes,0
CUST-00499,18,11,39.7473583685683,419.4657116073055,Two year,Mailed check,Yes,Yes,0
CUST-00500,33,64,82.6658639091341,5530.653055731659,Two year,Mailed check,Yes,No,0
CUST-00501,56,8,88.47731582791985,690.467320372259,Month-to-month,Credit card,No,No,1
CUST-00502,22,56,32.544178445052,1901.8511677043648,Month-to-month,Mailed check,Yes,Yes,0
CUST-00503,39,60,98.6483034295906,5497.265703335475,Month-to-month,Bank transfer,No,No,1
CUST-00504,46,10,21.806021975996053,236.1024270959846,Month-to-month,Bank transfer,No,Yes,1
CUST-00505,20,39,68.27283874767834,2864.7124414088157,Month-to-month,Credit card,No,No,1
CUST-00506,29,28,53.10162594948949,1382.9526343584291,One year,Mailed check,Yes,Yes,0
CUST-00507,43,49,94.03030598990841,5011.518980598503,One year,Bank transfer,No,Yes,0
